,station_id,latitude,longitude,elevation,wind_direction,wind_speed,wind_gust,visibility,current_wx1,current_wx2,current_wx3,low_cloud_type,low_cloud_level,medium_cloud_type,medium_cloud_level,high_cloud_type,high_cloud_level,highest_cloud_type,highest_cloud_level,cloud_coverage,air_temperature,dew_point_temperature,altimeter,current_wx1_symbol,current_wx2_symbol,current_wx3_symbol,remarks,air_pressure_at_sea_level,eastward_wind,northward_wind,mens,cb,tcu,altimeter_hpa
2025-06-06 15:00:00,SBSP,-23.62,-46.63,803,180.0,6.0,,9999.0,,,,OVC,500.0,,,,,,,8,17.0,16.0,30.18,0,0,0,,1020.88,-7.347880794884119e-16,6.0,METAR SBSP 061500Z 18006KT 160V220 9999 OVC005 17/16 Q1022=,0,0,1022.0
2025-06-06 15:07:00,SBSP,-23.62,-46.63,803,180.0,8.0,,4500.0,-DZ,,,OVC,400.0,,,,,,,8,17.0,16.0,30.18,51,0,0,,1020.88,-9.797174393178826e-16,8.0,SPECI SBSP 061507Z 18008KT 140V200 4500 -DZ OVC004 17/16 Q1022=,0,0,1022.0
2025-06-06 16:00:00,SBSP,-23.62,-46.63,803,120.0,4.0,,8000.0,,,,BKN,700.0,,,,,,,6,17.0,16.0,30.18,0,0,0,,1020.88,-3.464101615137755,1.9999999999999991,METAR SBSP 061600Z 12004KT 080V150 8000 BKN007 17/16 Q1022=,0,0,1022.0
2025-06-06 17:00:00,SBSP,-23.62,-46.63,803,130.0,5.0,,9999.0,,,,BKN,1500.0,,,,,,,6,18.0,15.0,30.15,0,0,0,,1019.53,-3.83022221559489,3.2139380484326967,METAR SBSP 061700Z 13005KT 9999 BKN015 18/15 Q1021=,0,0,1021.0
2025-06-06 18:00:00,SBSP,-23.62,-46.63,803,140.0,3.0,,9999.0,,,,BKN,2300.0,,,,,,,6,19.0,15.0,30.15,0,0,0,,1019.2,-1.9283628290596184,2.2981333293569337,METAR SBSP 061800Z 14003KT 080V180 9999 BKN023 19/15 Q1021=,0,0,1021.0
2025-06-06 19:00:00,SBSP,-23.62,-46.63,803,140.0,5.0,,9999.0,,,,FEW,1500.0,BKN,1700.0,,,,,6,19.0,15.0,30.15,0,0,0,,1019.2,-3.2139380484326976,3.8302222155948895,METAR SBSP 061900Z 14005KT 9999 FEW015 BKN017 19/15 Q1021=,0,0,1021.0
2025-06-06 20:00:00,SBSP,-23.62,-46.63,803,,3.0,,9999.0,,,,BKN,1700.0,,,,,,,6,19.0,15.0,30.15,0,0,0,,1019.2,,,METAR SBSP 062000Z VRB03KT 9999 BKN017 19/15 Q1021=,0,0,1021.0
2025-06-06 21:00:00,SBSP,-23.62,-46.63,803,130.0,5.0,,9999.0,,,,BKN,1700.0,,,,,,,6,18.0,15.0,30.18,0,0,0,,1020.55,-3.83022221559489,3.2139380484326967,METAR SBSP 062100Z 13005KT 9999 BKN017 18/15 Q1022=,0,0,1022.0
2025-06-06 22:00:00,SBSP,-23.62,-46.63,803,120.0,4.0,,9999.0,,,,BKN,2100.0,,,,,,,6,18.0,16.0,30.18,0,0,0,,1020.55,-3.464101615137755,1.9999999999999991,METAR SBSP 062200Z 12004KT 080V140 9999 BKN021 18/16 Q1022=,0,0,1022.0
2025-06-06 23:00:00,SBSP,-23.62,-46.63,803,130.0,5.0,,9999.0,,,,BKN,2300.0,,,,,,,6,17.0,15.0,30.18,0,0,0,,1020.88,-3.83022221559489,3.2139380484326967,METAR SBSP 062300Z 13005KT 9999 BKN023 17/15 Q1022=,0,0,1022.0
2025-06-07 00:00:00,SBSP,-23.62,-46.63,803,140.0,3.0,,9999.0,,,,BKN,1300.0,,,,,,,6,17.0,15.0,30.21,0,0,0,,1021.9,-1.9283628290596184,2.2981333293569337,METAR SBSP 070000Z 14003KT 9999 BKN013 17/15 Q1023=,0,0,1023.0
2025-06-07 01:00:00,SBSP,-23.62,-46.63,803,150.0,4.0,,9999.0,,,,BKN,1300.0,,,,,,,6,17.0,16.0,30.21,0,0,0,,1021.9,-1.9999999999999998,3.464101615137755,METAR SBSP 070100Z 15004KT 9999 BKN013 17/16 Q1023=,0,0,1023.0
2025-06-07 02:00:00,SBSP,-23.62,-46.63,803,100.0,4.0,,6000.0,-DZ,,,BKN,1500.0,,,,,,,6,17.0,16.0,30.18,51,0,0,,1020.88,-3.939231012048832,0.6945927106677212,METAR SBSP 070200Z 10004KT 050V130 6000 -DZ BKN015 17/16 Q1022=,0,0,1022.0
2025-06-07 02:01:00,SBSP,-23.62,-46.63,803,80.0,3.0,,9000.0,-RA,,,FEW,1000.0,,,,,,,2,17.0,16.0,30.18,61,0,0,,1020.88,-2.954423259036624,-0.5209445330007912,SPECI SBSP 070201Z 08003KT 030V120 9000 -RA FEW010 17/16 Q1022=,0,0,1022.0
2025-06-07 03:00:00,SBSP,-23.62,-46.63,803,90.0,4.0,,9999.0,,,,FEW,600.0,,,,,,,2,17.0,16.0,30.15,0,0,0,,1019.86,-4.0,-2.4492935982947064e-16,METAR SBSP 070300Z AUTO 09004KT 060V130 9999 FEW006 17/16 Q1021=,0,0,1021.0
2025-06-07 03:46:00,SBSP,-23.62,-46.63,803,90.0,3.0,,9999.0,,,,SCT,400.0,BKN,700.0,,,,,6,16.0,15.0,30.15,0,0,0,,1020.2,-3.0,-1.8369701987210297e-16,SPECI SBSP 070346Z AUTO 09003KT 040V140 9999 SCT004 BKN007 16/15 Q1021=,0,0,1021.0
2025-06-07 04:00:00,SBSP,-23.62,-46.63,803,110.0,3.0,,9999.0,,,,SCT,400.0,BKN,700.0,,,,,6,16.0,16.0,30.15,0,0,0,,1020.2,-2.8190778623577253,1.0260604299770062,METAR SBSP 070400Z AUTO 11003KT 040V160 9999 SCT004 BKN007 16/16 Q1021=,0,0,1021.0
2025-06-07 04:27:00,SBSP,-23.62,-46.63,803,100.0,3.0,,9000.0,,,,FEW,600.0,,,,,,,2,16.0,15.0,30.15,0,0,0,,1020.2,-2.954423259036624,0.5209445330007909,SPECI SBSP 070427Z AUTO 10003KT 070V130 9000 FEW006 16/15 Q1021=,0,0,1021.0
2025-06-07 05:00:00,SBSP,-23.62,-46.63,803,130.0,3.0,,9000.0,,,,FEW,600.0,,,,,,,2,16.0,15.0,30.15,0,0,0,,1020.2,-2.298133329356934,1.9283628290596182,METAR SBSP 070500Z AUTO 13003KT 090V160 9000 FEW006 16/15 Q1021=,0,0,1021.0
2025-06-07 05:06:00,SBSP,-23.62,-46.63,803,,2.0,,6000.0,,,,BKN,600.0,,,,,,,6,16.0,15.0,30.12,0,0,0,,1019.18,,,SPECI SBSP 070506Z AUTO VRB02KT 6000 BKN006 16/15 Q1020=,0,0,1020.0
2025-06-07 06:00:00,SBSP,-23.62,-46.63,803,120.0,3.0,,9999.0,,,,BKN,800.0,,,,,,,6,16.0,16.0,30.12,0,0,0,,1019.18,-2.598076211353316,1.4999999999999993,METAR SBSP 070600Z AUTO 12003KT 090V160 9999 BKN008 16/16 Q1020=,0,0,1020.0
2025-06-07 07:00:00,SBSP,-23.62,-46.63,803,100.0,5.0,,9999.0,,,,OVC,800.0,,,,,,,8,16.0,15.0,30.12,0,0,0,,1019.18,-4.92403876506104,0.8682408883346515,METAR SBSP 070700Z AUTO 10005KT 070V130 9999 OVC008 16/15 Q1020=,0,0,1020.0
2025-06-07 08:00:00,SBSP,-23.62,-46.63,803,,2.0,,9999.0,,,,SCT,600.0,OVC,900.0,,,,,8,16.0,16.0,30.12,0,0,0,,1019.18,,,METAR SBSP 070800Z AUTO VRB02KT 9999 SCT006 OVC009 16/16 Q1020=,0,0,1020.0
2025-06-07 08:08:00,SBSP,-23.62,-46.63,803,120.0,3.0,,9999.0,,,,SCT,600.0,BKN,800.0,OVC,1100.0,,,8,16.0,16.0,30.12,0,0,0,,1019.18,-2.598076211353316,1.4999999999999993,SPECI SBSP 070808Z AUTO 12003KT 050V170 9999 SCT006 BKN008 OVC011 16/16 Q1020=,0,0,1020.0
2025-06-07 08:28:00,SBSP,-23.62,-46.63,803,80.0,3.0,,9999.0,,,,SCT,600.0,BKN,900.0,,,,,6,16.0,15.0,30.12,0,0,0,,1019.18,-2.954423259036624,-0.5209445330007912,SPECI SBSP 070828Z AUTO 08003KT 030V120 9999 SCT006 BKN009 16/15 Q1020=,0,0,1020.0
2025-06-07 09:00:00,SBSP,-23.62,-46.63,803,100.0,4.0,,9999.0,,,,OVC,1100.0,,,,,,,8,16.0,15.0,30.15,0,0,0,,1020.2,-3.939231012048832,0.6945927106677212,METAR SBSP 070900Z 10004KT 060V130 9999 OVC011 16/15 Q1021=,0,0,1021.0
2025-06-07 10:00:00,SBSP,-23.62,-46.63,803,100.0,5.0,,9999.0,,,,OVC,900.0,,,,,,,8,16.0,15.0,30.15,0,0,0,,1020.2,-4.92403876506104,0.8682408883346515,METAR SBSP 071000Z 10005KT 060V130 9999 OVC009 16/15 Q1021=,0,0,1021.0
2025-06-07 11:00:00,SBSP,-23.62,-46.63,803,90.0,9.0,,9999.0,,,,OVC,900.0,,,,,,,8,16.0,15.0,30.15,0,0,0,,1020.2,-9.0,-5.51091059616309e-16,METAR SBSP 071100Z 09009KT 050V130 9999 OVC009 16/15 Q1021=,0,0,1021.0
2025-06-07 12:00:00,SBSP,-23.62,-46.63,803,50.0,8.0,,9999.0,,,,OVC,1100.0,,,,,,,8,17.0,15.0,30.18,0,0,0,,1020.88,-6.128355544951824,-5.142300877492315,METAR SBSP 071200Z 05008KT 020V090 9999 OVC011 17/15 Q1022=,0,0,1022.0
2025-06-07 13:00:00,SBSP,-23.62,-46.63,803,40.0,8.0,,9999.0,,,,BKN,1500.0,,,,,,,6,19.0,15.0,30.18,0,0,0,,1020.22,-5.142300877492314,-6.128355544951824,METAR SBSP 071300Z 04008KT 9999 BKN015 19/15 Q1022=,0,0,1022.0
2025-06-07 14:00:00,SBSP,-23.62,-46.63,803,20.0,7.0,,9999.0,,,,SCT,1700.0,,,,,,,4,20.0,15.0,30.18,0,0,0,,1019.89,-2.394141003279681,-6.5778483455013586,METAR SBSP 071400Z 02007KT 9999 SCT017 20/15 Q1022=,0,0,1022.0
2025-06-07 15:00:00,SBSP,-23.62,-46.63,803,60.0,4.0,,9999.0,,,,FEW,1900.0,SCT,7000.0,,,,,4,21.0,16.0,30.15,0,0,0,,1018.55,-3.4641016151377544,-2.0000000000000004,METAR SBSP 071500Z 06004KT 010V130 9999 FEW019 SCT070 21/16 Q1021=,0,0,1021.0
2025-06-07 16:00:00,SBSP,-23.62,-46.63,803,330.0,3.0,,10000.0,,,,,,,,,,,,0,21.0,16.0,30.12,0,0,0,,1017.54,1.5000000000000013,-2.598076211353315,METAR SBSP 071600Z 33003KT 270V040 CAVOK 21/16 Q1020=,0,0,1020.0
2025-06-07 17:00:00,SBSP,-23.62,-46.63,803,330.0,6.0,,9999.0,,,,FEW,2500.0,BKN,8000.0,,,,,6,22.0,16.0,30.09,0,0,0,,1016.2,3.0000000000000027,-5.19615242270663,METAR SBSP 071700Z 33006KT 290V010 9999 FEW025 BKN080 22/16 Q1019=,0,0,1019.0
2025-06-07 18:00:00,SBSP,-23.62,-46.63,803,320.0,4.0,,9999.0,,,,FEW,2500.0,SCT,8000.0,,,,,4,23.0,16.0,30.09,0,0,0,,1015.88,2.5711504387461583,-3.064177772475911,METAR SBSP 071800Z 32004KT 290V040 9999 FEW025 SCT080 23/16 Q1019=,0,0,1019.0
2025-06-07 19:00:00,SBSP,-23.62,-46.63,803,260.0,4.0,,9999.0,,,,BKN,2500.0,SCT,8000.0,,,,,6,22.0,16.0,30.09,0,0,0,,1016.2,3.939231012048832,0.6945927106677213,METAR SBSP 071900Z 26004KT 210V330 9999 BKN025 SCT080 22/16 Q1019=,0,0,1019.0
2025-06-07 20:00:00,SBSP,-23.62,-46.63,803,170.0,6.0,,9999.0,,,,BKN,4000.0,,,,,,,6,20.0,17.0,30.09,0,0,0,,1016.84,-1.0418890660015816,5.908846518073248,METAR SBSP 072000Z 17006KT 9999 BKN040 20/17 Q1019=,0,0,1019.0
2025-06-07 21:00:00,SBSP,-23.62,-46.63,803,190.0,8.0,,8000.0,,,,BKN,800.0,,,,,,,6,19.0,17.0,30.12,0,0,0,,1018.19,1.3891854213354438,7.878462024097664,METAR SBSP 072100Z 19008KT 160V220 8000 BKN008 19/17 Q1020=,0,0,1020.0
2025-06-07 22:00:00,SBSP,-23.62,-46.63,803,140.0,3.0,,8000.0,,,,OVC,800.0,,,,,,,8,19.0,17.0,30.12,0,0,0,,1018.19,-1.9283628290596184,2.2981333293569337,METAR SBSP 072200Z 14003KT 110V170 8000 OVC008 19/17 Q1020=,0,0,1020.0
2025-06-07 23:00:00,SBSP,-23.62,-46.63,803,160.0,5.0,,9000.0,,,,OVC,700.0,,,,,,,8,18.0,17.0,30.12,0,0,0,,1018.51,-1.7101007166283444,4.698463103929542,METAR SBSP 072300Z 16005KT 9000 OVC007 18/17 Q1020=,0,0,1020.0
2025-06-08 00:00:00,SBSP,-23.62,-46.63,803,140.0,4.0,,7000.0,,,,OVC,700.0,,,,,,,8,18.0,17.0,30.12,0,0,0,,1018.51,-2.571150438746158,3.0641777724759116,METAR SBSP 080000Z 14004KT 100V160 7000 OVC007 18/17 Q1020=,0,0,1020.0
2025-06-08 01:00:00,SBSP,-23.62,-46.63,803,110.0,4.0,,7000.0,,,,OVC,700.0,,,,,,,8,18.0,17.0,30.12,0,0,0,,1018.51,-3.7587704831436337,1.3680805733026749,METAR COR SBSP 080100Z 11004KT 070V150 7000 OVC007 18/17 Q1020=,0,0,1020.0
2025-06-08 02:00:00,SBSP,-23.62,-46.63,803,60.0,4.0,,7000.0,,,,OVC,800.0,,,,,,,8,18.0,17.0,30.12,0,0,0,,1018.51,-3.4641016151377544,-2.0000000000000004,METAR SBSP 080200Z 06004KT 020V090 7000 OVC008 18/17 Q1020=,0,0,1020.0
2025-06-08 02:01:00,SBSP,-23.62,-46.63,803,,2.0,,9999.0,,,,OVC,800.0,,,,,,,8,18.0,17.0,30.12,0,0,0,,1018.51,,,SPECI SBSP 080201Z VRB02KT 9999 OVC008 18/17 Q1020=,0,0,1020.0
2025-06-08 03:00:00,SBSP,-23.62,-46.63,803,80.0,3.0,,9999.0,,,,BKN,800.0,OVC,1000.0,,,,,8,18.0,17.0,30.09,0,0,0,,1017.5,-2.954423259036624,-0.5209445330007912,METAR SBSP 080300Z AUTO 08003KT 030V120 9999 BKN008 OVC010 18/17 Q1019=,0,0,1019.0
2025-06-08 03:13:00,SBSP,-23.62,-46.63,803,80.0,3.0,,9999.0,,,,BKN,1000.0,,,,,,,6,18.0,17.0,30.09,0,0,0,,1017.5,-2.954423259036624,-0.5209445330007912,SPECI SBSP 080313Z AUTO 08003KT 040V130 9999 BKN010 18/17 Q1019=,0,0,1019.0
2025-06-08 03:31:00,SBSP,-23.62,-46.63,803,60.0,3.0,,9999.0,,,,BKN,900.0,,,,,,,6,18.0,17.0,30.09,0,0,0,,1017.5,-2.598076211353316,-1.5000000000000004,SPECI SBSP 080331Z AUTO 06003KT 030V120 9999 BKN009 18/17 Q1019=,0,0,1019.0
2025-06-08 04:00:00,SBSP,-23.62,-46.63,803,70.0,3.0,,9999.0,,,,OVC,900.0,,,,,,,8,18.0,17.0,30.09,0,0,0,,1017.5,-2.819077862357725,-1.0260604299770064,METAR SBSP 080400Z AUTO 07003KT 010V110 9999 OVC009 18/17 Q1019=,0,0,1019.0
2025-06-08 04:48:00,SBSP,-23.62,-46.63,803,70.0,4.0,,9999.0,,,,FEW,800.0,BKN,1000.0,,,,,6,18.0,16.0,30.06,0,0,0,,1016.48,-3.7587704831436333,-1.3680805733026753,SPECI SBSP 080448Z AUTO 07004KT 040V110 9999 FEW008 BKN010 18/16 Q1018=,0,0,1018.0
2025-06-08 04:56:00,SBSP,-23.62,-46.63,803,70.0,5.0,,9999.0,,,,BKN,800.0,,,,,,,6,18.0,16.0,30.06,0,0,0,,1016.48,-4.698463103929542,-1.7101007166283442,SPECI SBSP 080456Z AUTO 07005KT 040V110 9999 BKN008 18/16 Q1018=,0,0,1018.0
2025-06-08 05:00:00,SBSP,-23.62,-46.63,803,70.0,5.0,,9999.0,,,,BKN,800.0,,,,,,,6,18.0,16.0,30.06,0,0,0,,1016.48,-4.698463103929542,-1.7101007166283442,METAR SBSP 080500Z AUTO 07005KT 040V110 9999 BKN008 18/16 Q1018=,0,0,1018.0
2025-06-08 06:00:00,SBSP,-23.62,-46.63,803,40.0,5.0,,9999.0,,,,BKN,700.0,,,,,,,6,17.0,16.0,30.06,0,0,0,,1016.81,-3.2139380484326963,-3.83022221559489,METAR SBSP 080600Z AUTO 04005KT 010V070 9999 BKN007 17/16 Q1018=,0,0,1018.0
2025-06-08 07:00:00,SBSP,-23.62,-46.63,803,60.0,3.0,,9999.0,,,,BKN,700.0,,,,,,,6,17.0,16.0,30.03,0,0,0,,1015.79,-2.598076211353316,-1.5000000000000004,METAR SBSP 080700Z AUTO 06003KT 020V100 9999 BKN007 17/16 Q1017=,0,0,1017.0
2025-06-08 07:37:00,SBSP,-23.62,-46.63,803,40.0,4.0,,9999.0,,,,SCT,600.0,,,,,,,4,17.0,16.0,30.03,0,0,0,,1015.79,-2.571150438746157,-3.064177772475912,SPECI SBSP 080737Z AUTO 04004KT 9999 SCT006 17/16 Q1017=,0,0,1017.0
2025-06-08 08:00:00,SBSP,-23.62,-46.63,803,20.0,4.0,,9999.0,,,,FEW,700.0,,,,,,,2,17.0,16.0,30.03,0,0,0,,1015.79,-1.3680805733026749,-3.7587704831436337,METAR SBSP 080800Z AUTO 02004KT 9999 FEW007 17/16 Q1017=,0,0,1017.0
2025-06-08 08:36:00,SBSP,-23.62,-46.63,803,,2.0,,9999.0,,,,BKN,600.0,,,,,,,6,17.0,16.0,30.06,0,0,0,,1016.81,,,SPECI SBSP 080836Z AUTO VRB02KT 9999 BKN006 17/16 Q1018=,0,0,1018.0
2025-06-08 09:00:00,SBSP,-23.62,-46.63,803,,1.0,,9999.0,,,,SCT,700.0,,,,,,,4,17.0,16.0,30.06,0,0,0,,1016.81,,,METAR SBSP 080900Z VRB01KT 9999 SCT007 17/16 Q1018=,0,0,1018.0
2025-06-08 10:00:00,SBSP,-23.62,-46.63,803,,2.0,,9000.0,,,,FEW,900.0,BKN,1300.0,,,,,6,17.0,16.0,30.09,0,0,0,,1017.83,,,METAR SBSP 081000Z VRB02KT 9000 FEW009 BKN013 17/16 Q1019=,0,0,1019.0
2025-06-08 11:00:00,SBSP,-23.62,-46.63,803,220.0,3.0,,9000.0,,,,BKN,3300.0,,,,,,,6,18.0,16.0,30.12,0,0,0,,1018.51,1.9283628290596178,2.298133329356934,METAR SBSP 081100Z 22003KT 180V290 9000 BKN033 18/16 Q1020=,0,0,1020.0
2025-06-08 12:00:00,SBSP,-23.62,-46.63,803,260.0,4.0,,9000.0,-RA,,,BKN,3600.0,,,,,,,6,17.0,15.0,30.12,61,0,0,,1018.84,3.939231012048832,0.6945927106677213,METAR SBSP 081200Z 26004KT 220V310 9000 -RA BKN036 17/15 Q1020=,0,0,1020.0
2025-06-08 13:00:00,SBSP,-23.62,-46.63,803,340.0,6.0,,9999.0,,,,SCT,4000.0,,,,,,,4,18.0,15.0,30.09,0,0,0,,1017.5,2.0521208599540115,-5.638155724715451,METAR SBSP 081300Z 34006KT 300V010 9999 SCT040 18/15 Q1019=,0,0,1019.0
2025-06-08 14:00:00,SBSP,-23.62,-46.63,803,340.0,12.0,,9999.0,,,,SCT,1900.0,,,,,,,4,19.0,16.0,30.09,0,0,0,,1017.17,4.104241719908023,-11.276311449430901,METAR COR SBSP 081400Z 34012KT 9999 SCT019 19/16 Q1019=,0,0,1019.0
2025-06-08 15:00:00,SBSP,-23.62,-46.63,803,330.0,7.0,,9999.0,,,,BKN,4600.0,,,,,,,6,19.0,15.0,30.03,0,0,0,,1015.14,3.500000000000003,-6.062177826491069,METAR SBSP 081500Z 33007KT 9999 BKN046 19/15 Q1017=,0,0,1017.0
2025-06-08 16:00:00,SBSP,-23.62,-46.63,803,320.0,11.0,,9999.0,,,,BKN,4600.0,,,,,,,6,20.0,13.0,30.0,0,0,0,,1013.8,7.070663706551936,-8.426488874308756,METAR SBSP 081600Z 32011KT 9999 BKN046 20/13 Q1016=,0,0,1016.0
